lat	lng	time
29.9	121.5	15369
22.5	114.1	15370
23.5	121.0	15371
29.1	119.6	15371
29.9	121.5	15371
29.9	121.5	15371
51.5	46.0	15371
29.9	121.5	15372
55.7	37.6	15372
55.6	51.8	15372
36.6	101.8	15372
48.7	44.5	15372
34.3	108.9	15373
55.9	26.5	15373
29.9	121.5	15373
29.9	121.5	15373
59.8	31.1	15374
48.5	32.3	15374
-22.8	-43.2	15374
29.9	121.5	15375
32.1	118.8	15375
29.1	119.6	15376
47.2	39.7	15376
53.5	49.3	15376
55.8	37.6	15376
51.2	58.3	15377
29.9	121.5	15377
25.0	121.3	15377
32.1	118.8	15378
39.9	116.4	15378
45.5	-73.6	15378
29.9	121.5	15380
54.8	56.0	15380
32.1	118.8	15381
34.0	9.0	15382
29.9	121.5	15382
38.7	-9.1	15382
48.5	35.0	15382
47.2	39.7	15382
55.2	61.4	15383
7.0	21.0	15383
29.9	121.5	15383
54.2	37.6	15383
37.8	128.9	15384
29.9	121.5	15384
32.1	118.8	15384
25.0	121.5	15384
50.0	36.3	15384
32.1	118.8	15384
28.6	115.9	15385
50.4	30.5	15385
55.7	37.6	15385
29.9	121.5	15385
32.1	118.8	15385
56.1	47.3	15386
54.7	20.5	15386
30.3	120.2	15387
35.7	139.7	15387
29.9	121.5	15387
56.3	44.0	15387
29.9	121.5	15387
50.1	45.4	15388
54.3	48.4	15388
50.0	36.3	15389
1.2	-77.3	15389
31.5	119.5	15389
48.5	35.0	15389
37.5	121.4	15389
51.7	39.2	15389
56.9	35.9	15390
10.5	-66.9	15390
31.0	121.4	15390
24.8	121.0	15390
55.7	37.6	15391
54.8	56.0	15391
56.1	40.4	15391
54.7	20.5	15391
31.0	121.4	15391
55.5	65.3	15391
28.6	115.9	15392
48.9	2.3	15392
55.8	49.2	15392
50.6	36.6	15392
54.8	56.0	15392
29.9	121.5	15393
29.9	121.5	15393
23.5	121.0	15393
49.4	32.1	15393
55.2	61.4	15394
48.5	35.0	15395
51.3	9.5	15395
56.4	37.5	15395
51.7	39.2	15395
29.9	121.5	15395
47.9	35.3	15395
29.9	121.5	15395
28.6	115.9	15396
-29.0	24.0	15396
51.7	55.4	15396
29.9	121.5	15396
50.6	36.6	15397
56.6	47.9	15397
40.7	-74.2	15397
28.6	115.9	15398
28.6	115.9	15398
29.9	121.5	15398
23.5	121.0	15398
32.1	118.8	15399
-22.8	-43.2	15399
23.1	113.3	15400
34.0	-117.9	15400
55.8	49.1	15400
39.9	116.4	15401
29.9	121.5	15401
49.4	32.1	15402
30.6	114.3	15402
57.8	40.9	15402
32.1	118.8	15403
50.6	36.6	15403
47.0	28.9	15403
51.2	58.3	15403
58.1	57.8	15404
23.1	113.3	15404
55.7	38.0	15404
55.7	37.6	15404
37.5	127.0	15404
49.4	32.1	15404
50.6	36.6	15404
50.0	36.3	15404
29.9	121.5	15404
32.1	118.8	15405
13.8	100.5	15405
29.9	121.5	15405
31.8	120.0	15405
48.8	2.2	15405
47.0	28.9	15406
32.1	118.8	15406
32.1	118.8	15406
32.1	118.8	15406
29.9	121.5	15406
42.0	43.5	15407
42.0	43.5	15407
28.6	115.9	15407
23.0	120.2	15407
42.9	71.4	15407
55.0	73.4	15407
29.9	121.5	15407
56.4	38.7	15407
-42.5	-73.8	15407
33.7	73.1	15408
17.4	78.5	15408
48.5	35.0	15408
29.9	121.5	15408
54.2	37.6	15408
23.5	121.0	15409
51.5	-0.1	15409
50.4	30.5	15409
53.0	28.0	15409
21.0	105.9	15410
31.8	120.0	15410
32.1	118.8	15410
-20.5	-47.4	15411
29.9	121.5	15411
55.8	49.1	15412
50.5	30.5	15412
35.7	139.7	15413
39.9	116.4	15413
45.3	-73.9	15413
55.0	50.1	15413
29.9	121.5	15413
56.9	37.4	15414
43.1	12.1	15414
48.5	35.0	15415
50.5	30.5	15415
55.8	60.7	15416
54.2	37.6	15416
55.8	49.2	15416
56.8	53.2	15417
55.7	37.6	15417
56.2	47.3	15417
54.9	52.3	15417
42.9	-78.9	15417
29.9	121.5	15417
45.5	-73.6	15417
54.8	32.0	15418
-30.9	-58.8	15418
29.9	121.5	15418
29.9	121.5	15419
53.8	38.1	15419
28.6	115.9	15420
49.4	32.1	15420
40.1	-82.8	15420
29.9	121.5	15420
45.5	-73.6	15420
-23.5	-46.6	15421
54.6	52.5	15421
41.2	-112.0	15421
46.7	32.6	15421
56.2	47.3	15422
13.8	100.5	15422
49.4	32.1	15422
36.1	128.3	15422
40.7	109.8	15423
29.9	121.5	15423
30.3	120.2	15423
47.9	35.3	15423
-22.8	-43.2	15424
55.0	73.4	15425
57.0	25.0	15425
24.8	121.0	15426
23.7	90.4	15427
54.3	48.4	15428
55.1	21.9	15428
29.9	121.5	15428
30.7	104.1	15429
50.0	36.3	15429
55.1	36.6	15430
56.1	40.4	15430
44.9	24.9	15430
32.1	118.8	15431
23.5	121.0	15431
34.8	113.7	15432
21.0	105.9	15432
48.5	35.0	15432
33.4	-111.9	15432
44.5	25.8	15433
37.7	112.5	15433
23.5	121.0	15433
23.7	90.4	15433
55.7	37.6	15434
26.0	50.6	15434
55.8	49.2	15434
53.2	45.0	15435
35.6	139.8	15435
29.9	121.5	15435
50.0	36.3	15435
25.0	121.5	15435
49.6	34.5	15436
55.3	61.4	15436
40.2	44.5	15436
48.8	2.4	15436
-33.5	-70.7	15436
46.3	48.0	15436
29.9	121.5	15436
29.9	121.5	15436
23.5	121.0	15437
29.9	121.5	15437
55.0	50.1	15437
51.8	55.1	15437
56.2	47.3	15438
32.1	118.8	15438
31.8	120.0	15438
51.7	55.4	15438
56.3	44.0	15438
29.9	121.5	15439
58.4	42.3	15439
50.4	30.5	15440
32.1	118.8	15441
39.0	-77.5	15441
32.1	118.8	15441
50.4	30.5	15442
59.3	18.1	15442
29.9	121.5	15442
50.9	34.8	15443
47.1	17.6	15443
29.9	121.5	15444
56.1	47.5	15444
51.5	-0.1	15445
53.2	50.1	15445
41.7	44.8	15445
54.6	39.7	15445
29.9	121.5	15446
36.0	129.4	15446
37.5	121.4	15446
31.9	117.3	15446
29.9	121.5	15447
56.2	44.2	15447
23.5	121.0	15447
54.8	56.0	15448
13.8	100.5	15448
56.2	47.3	15449
29.9	121.5	15449
46.0	25.0	15449
29.9	121.5	15449
49.8	24.0	15450
29.7	-98.1	15451
55.8	49.2	15451
58.1	57.8	15452
30.3	120.2	15452
32.1	118.8	15453
29.9	121.5	15453
55.7	37.6	15454
28.6	115.9	15454
28.6	115.9	15454
22.3	114.2	15455
29.9	121.5	15455
30.3	120.2	15455
51.8	55.1	15455
29.9	121.5	15456
56.4	41.3	15456
32.1	118.8	15456
32.1	118.8	15456
51.3	37.8	15456
19.4	-99.1	15456
-22.9	-43.2	15456
40.0	45.0	15457
23.1	113.3	15457
30.3	120.2	15457
30.3	120.2	15458
55.8	37.6	15458
28.6	115.9	15458
29.9	121.5	15459
24.9	118.6	15459
34.1	-84.1	15459
55.6	51.8	15460
23.7	90.4	15461
29.9	121.5	15462
48.5	32.3	15462
56.3	44.0	15462
13.0	77.6	15462
-15.8	-47.8	15462
24.1	120.7	15463
32.1	118.8	15464
-40.6	-73.1	15464
-34.6	-58.4	15465
48.7	38.1	15465
48.5	35.0	15465
49.8	24.0	15465
-30.9	-58.8	15465
58.3	44.8	15466
50.0	36.3	15466
25.0	121.5	15466
48.2	37.3	15468
47.0	28.8	15468
23.1	113.3	15468
47.2	39.7	15468
69.0	33.1	15469
23.0	120.2	15469
50.5	30.5	15469
36.0	129.4	15470
48.1	39.9	15471
25.4	68.4	15472
34.1	-118.2	15472
17.4	78.5	15472
24.5	118.1	15472
29.9	121.5	15473
55.0	50.1	15473
36.5	-105.6	15473
31.5	34.8	15473
54.2	45.2	15473
50.6	36.6	15474
55.2	61.4	15474
56.4	41.3	15474
56.4	41.3	15474
55.7	37.6	15475
56.4	41.3	15475
29.9	121.5	15475
55.0	50.1	15475
29.9	121.5	15476
39.9	116.4	15476
24.9	67.1	15476
50.4	30.5	15476
-40.6	-73.1	15476
53.1	36.2	15476
29.9	121.5	15477
29.9	121.5	15478
57.8	40.9	15478
56.6	47.9	15478
39.1	-94.6	15478
43.4	-80.5	15479
51.5	46.0	15479
55.8	38.4	15479
56.4	38.7	15479
23.1	113.3	15479
55.7	37.6	15480
39.9	-83.1	15480
58.0	56.3	15480
56.1	47.3	15481
30.7	104.1	15482
37.8	-97.8	15482
29.9	121.5	15482
30.7	104.1	15483
51.0	39.5	15483
50.0	36.3	15483
39.9	116.4	15483
-22.9	-43.2	15483
25.0	121.3	15484
54.6	22.2	15484
50.4	30.5	15484
55.8	49.2	15484
56.5	85.0	15485
55.0	73.4	15485
45.3	-73.9	15485
41.9	-87.6	15485
37.3	120.8	15485
50.4	30.5	15486
55.9	37.8	15487
22.8	108.3	15488
45.5	-73.6	15488
50.6	36.6	15488
28.6	115.9	15488
25.0	121.3	15488
55.7	37.6	15489
51.5	-0.1	15489
29.9	121.5	15490
31.0	121.4	15490
57.0	41.0	15490
54.8	56.0	15491
50.3	28.7	15492
58.7	31.8	15492
23.5	121.0	15492
52.7	41.4	15493
48.9	2.3	15493
-33.5	-70.7	15493
29.9	121.5	15493
49.8	24.0	15493
29.9	121.5	15494
50.4	30.5	15494
29.9	121.5	15495
44.8	-93.2	15495
51.9	36.3	15495
42.7	12.4	15496
56.9	60.6	15496
59.9	30.3	15496
56.6	47.9	15496
51.9	36.3	15497
43.1	12.1	15498
56.6	24.2	15498
43.0	44.7	15498
48.5	32.3	15498
48.9	2.3	15499
50.8	7.2	15499
29.9	121.5	15500
29.9	121.5	15500
47.2	39.7	15500
30.9	120.1	15500
48.5	35.0	15501
32.1	118.8	15501
56.1	40.4	15501
28.6	115.9	15501
48.5	35.0	15502
48.5	35.0	15503
34.3	47.1	15503
22.3	114.2	15503
29.9	121.5	15504
10.0	-84.2	15504
-12.1	-77.1	15504
49.4	32.1	15504
50.6	36.6	15505
54.2	45.2	15506
34.1	-118.3	15507
39.0	-77.5	15507
30.7	104.1	15507
25.0	121.5	15507
25.0	121.5	15509
48.5	35.0	15509
57.0	41.0	15509
55.8	49.2	15509
22.6	120.4	15509
15.0	30.0	15510
11.2	78.2	15510
25.0	121.5	15510
55.2	61.4	15511
37.5	127.0	15511
32.3	-80.9	15511
45.4	36.5	15511
56.3	44.0	15511
51.5	31.3	15511
45.5	-73.6	15511
59.6	33.5	15512
55.7	37.6	15512
23.1	113.3	15512
64.6	39.8	15512
64.6	39.8	15513
34.8	113.7	15513
25.8	-80.2	15513
58.7	50.2	15514
43.5	43.6	15514
32.1	118.8	15514
53.1	49.9	15514
58.7	31.8	15515
52.6	19.1	15515
55.7	37.6	15516
29.9	121.5	15516
45.5	-73.6	15516
15.0	120.6	15516
53.1	45.4	15517
51.3	37.8	15517
56.1	47.3	15517
29.9	121.5	15517
40.5	-74.2	15517
55.2	61.4	15518
37.5	127.0	15518
47.2	39.7	15518
41.8	22.0	15519
28.2	113.1	15519
51.5	-0.1	15519
51.3	37.8	15520
55.7	37.6	15521
36.7	117.0	15521
56.3	44.0	15521
29.9	121.5	15522
25.0	121.5	15522
47.2	39.7	15522
47.2	39.7	15522
29.9	121.5	15523
29.9	121.5	15523
50.4	30.5	15523
32.7	51.7	15523
56.0	43.1	15523
42.4	-71.1	15523
32.8	-96.8	15523
47.0	28.9	15524
30.9	-83.9	15524
41.7	123.2	15524
29.9	121.5	15525
32.1	34.8	15525
55.7	37.6	15525
53.0	36.1	15525
51.5	46.0	15526
25.0	102.7	15526
53.7	-1.3	15527
31.0	121.4	15528
50.6	36.6	15528
29.9	121.5	15529
30.0	31.2	15530
32.1	118.8	15530
50.4	30.5	15530
32.1	118.8	15531
28.6	115.9	15531
-22.8	-43.2	15531
29.9	121.5	15532
30.7	104.1	15532
29.4	48.0	15532
50.4	30.5	15532
51.5	-0.1	15532
30.3	120.2	15532
55.0	50.1	15533
55.0	50.1	15533
50.4	30.5	15533
40.7	-111.9	15533
31.0	121.4	15534
34.0	-118.3	15534
41.2	-8.7	15534
35.7	51.4	15534
-22.8	-43.4	15534
48.5	35.0	15534
51.5	-0.1	15534
30.3	120.2	15534
55.8	38.0	15535
17.4	78.5	15535
48.5	35.0	15536
56.6	47.9	15536
54.8	32.0	15537
39.9	116.4	15537
50.4	30.5	15538
59.9	30.3	15538
52.2	21.0	15538
29.9	121.5	15538
37.5	127.0	15538
47.9	40.1	15538
22.3	114.2	15538
49.4	32.1	15539
45.5	-73.6	15539
29.9	121.5	15542
30.1	31.3	15542
47.2	39.7	15542
31.9	117.3	15543
11.3	75.8	15543
51.7	39.2	15543
34.0	-118.0	15543
-23.5	-46.6	15543
45.5	-73.6	15543
29.9	121.5	15543
23.9	120.7	15543
45.5	-73.6	15543
39.9	116.4	15543
32.1	118.8	15544
56.4	44.1	15545
29.9	121.5	15545
16.5	80.6	15545
32.1	118.8	15545
22.5	114.1	15545
29.9	121.5	15546
36.1	103.8	15546
48.9	2.3	15546
48.0	37.8	15546
48.5	34.6	15547
55.0	73.4	15547
51.3	58.2	15547
56.9	53.2	15549
56.6	47.9	15549
48.5	32.3	15549
52.8	52.3	15549
28.6	-81.4	15550
55.8	49.2	15550
29.9	121.5	15551
57.8	28.3	15551
39.9	116.4	15551
47.7	40.2	15551
48.5	35.0	15552
25.0	121.3	15553
29.9	121.5	15554
-6.2	106.8	15554
32.1	118.8	15555
58.0	56.3	15555
54.2	45.2	15555
46.0	25.0	15556
22.2	113.6	15558
55.7	37.6	15559
31.8	120.0	15559
50.4	30.5	15559
56.3	44.0	15559
29.9	121.5	15560
29.9	121.5	15560
-23.3	-46.0	15560
32.1	118.8	15560
28.6	115.9	15560
47.2	39.7	15560
43.1	-77.7	15561
50.4	30.5	15562
30.1	31.3	15563
28.6	115.9	15563
25.0	121.5	15563
53.0	36.1	15563
48.7	44.5	15563
17.4	78.5	15565
39.9	116.4	15565
55.4	43.8	15565
13.0	105.0	15566
51.7	36.2	15567
32.1	118.8	15567
57.8	28.3	15567
23.1	113.3	15568
45.5	-73.6	15568
25.0	121.5	15569
10.2	-71.3	15569
56.9	53.2	15569
24.1	120.7	15569
51.5	31.3	15569
53.2	50.1	15570
53.0	28.0	15570
53.3	34.4	15571
32.1	118.8	15571
28.6	-81.6	15571
43.9	125.3	15571
29.9	121.5	15572
56.7	22.5	15572
41.3	69.3	15573
40.0	45.0	15573
39.9	116.4	15573
40.0	45.0	15574
29.9	121.5	15575
47.0	28.8	15575
49.4	32.1	15575
25.7	-100.3	15575
30.6	114.3	15575
56.2	47.3	15576
45.0	78.4	15577
56.4	41.3	15577
52.5	-1.9	15577
29.9	121.5	15579
29.9	121.5	15579
50.6	36.6	15579
54.2	45.2	15579
43.4	23.2	15579
56.1	43.5	15580
57.8	40.9	15580
37.5	127.0	15580
51.3	37.8	15580
52.8	52.3	15580
37.5	127.0	15581
30.3	120.2	15582
52.3	104.3	15582
57.0	41.0	15582
20.0	77.0	15582
41.0	75.0	15583
56.4	41.3	15583
55.2	61.4	15583
-39.8	-73.2	15583
19.4	-99.1	15585
17.4	78.5	15585
29.9	121.5	15585
23.5	121.0	15585
30.9	120.1	15585
45.1	41.0	15585
55.7	37.6	15587
50.0	36.3	15587
54.8	56.0	15589
51.3	37.8	15589
-16.5	-68.1	15589
39.9	115.3	15589
57.8	40.9	15590
29.9	121.5	15590
54.9	52.4	15590
51.3	37.8	15590
45.5	-73.6	15590
54.2	45.2	15590
23.7	120.5	15591
35.7	51.3	15591
32.1	118.8	15592
48.9	2.3	15592
29.9	121.5	15592
29.9	121.5	15592
32.1	118.8	15592
47.2	38.9	15592
34.0	-117.9	15593
53.9	27.6	15593
41.4	-8.4	15594
58.6	49.7	15594
48.7	44.5	15595
56.9	35.9	15595
54.6	53.7	15596
34.0	-118.3	15596
55.7	37.6	15596
50.5	30.5	15597
45.4	-75.7	15597
48.9	2.3	15597
58.0	56.3	15597
37.5	127.0	15598
50.0	36.3	15598
29.9	121.5	15598
53.2	50.1	15598
30.6	114.3	15598
51.3	9.5	15599
28.6	115.9	15599
55.8	49.2	15600
29.9	121.5	15600
55.7	37.6	15600
48.9	24.7	15600
48.8	2.4	15600
25.0	121.3	15600
30.7	104.1	15601
26.6	106.7	15601
45.5	-73.6	15601
39.9	116.4	15601
30.3	120.2	15602
37.5	127.0	15602
56.1	40.4	15602
-16.7	-47.6	15602
46.8	29.5	15602
36.0	-115.2	15602
32.1	118.8	15602
55.7	37.6	15603
21.0	105.9	15603
32.1	118.8	15603
39.9	116.4	15604
29.9	121.5	15604
51.7	36.2	15604
39.2	-76.6	15605
37.5	127.0	15605
55.7	37.6	15605
-22.8	-43.2	15605
50.4	30.5	15606
29.9	121.5	15606
52.7	41.4	15606
37.5	127.0	15607
55.0	50.1	15607
31.5	34.8	15607
48.0	37.9	15607
37.5	127.0	15608
-40.6	-73.1	15608
29.9	121.5	15609
34.2	117.2	15609
57.6	25.4	15609
29.9	121.5	15609
28.6	115.9	15609
40.2	44.5	15609
50.6	36.6	15610
55.7	37.9	15610
28.6	115.9	15610
55.2	61.4	15610
37.5	127.0	15611
55.8	49.1	15611
22.6	120.4	15611
23.5	121.0	15611
22.3	114.2	15611
48.9	2.3	15612
28.6	115.9	15612
29.9	121.5	15612
30.3	120.2	15612
-39.8	-73.2	15612
45.0	34.1	15613
46.3	48.0	15613
23.1	113.3	15613
54.6	22.2	15614
54.2	45.2	15614
37.8	-97.8	15614
55.2	61.4	15615
55.2	61.4	15615
48.0	37.8	15616
25.0	121.5	15616
19.5	-97.0	15617
30.3	120.2	15617
48.5	135.1	15617
34.8	113.7	15618
48.5	35.0	15619
30.6	114.3	15619
39.9	116.4	15619
53.2	48.5	15620
30.7	104.1	15620
50.3	28.7	15620
56.9	60.6	15620
22.3	114.2	15620
51.8	55.1	15620
30.3	120.2	15620
24.8	121.0	15621
-30.0	-51.2	15621
33.7	-84.4	15622
37.5	127.0	15622
-12.3	-66.2	15622
30.7	104.1	15623
48.0	68.0	15623
28.6	115.9	15623
39.9	115.3	15624
56.4	38.7	15624
37.5	127.0	15625
22.2	114.0	15625
52.4	4.9	15625
48.0	37.8	15625
37.5	127.0	15626
31.9	117.3	15627
10.5	-66.9	15627
37.5	127.0	15628
55.4	43.8	15628
46.3	48.0	15629
43.4	132.2	15629
39.9	116.4	15629
55.1	37.5	15629
51.7	55.4	15629
54.3	48.4	15630
29.9	121.5	15630
29.9	121.5	15630
33.6	-117.7	15631
39.9	116.4	15631
29.9	121.5	15631
56.1	47.3	15631
29.9	121.5	15631
24.9	118.6	15631
56.4	24.2	15632
-22.8	-43.2	15632
23.1	113.3	15633
38.6	27.4	15633
-39.8	-73.2	15633
44.8	20.5	15634
28.6	115.9	15635
50.1	14.4	15635
29.4	48.0	15636
34.0	-117.9	15637
37.5	127.0	15638
37.5	127.0	15639
57.2	65.5	15639
22.3	114.2	15639
19.7	-101.1	15639
37.5	121.4	15639
30.7	104.1	15640
45.5	-73.6	15640
51.2	58.3	15640
54.6	39.7	15640
29.9	121.5	15641
-23.5	-46.6	15642
56.1	40.4	15642
46.0	25.0	15642
37.5	127.0	15642
58.6	49.7	15643
29.9	121.5	15643
37.5	127.0	15643
23.7	90.4	15644
50.5	30.5	15644
55.8	49.2	15644
56.1	47.5	15644
23.0	120.2	15645
-22.8	-43.2	15645
56.3	44.0	15645
40.2	-74.0	15645
30.7	104.1	15646
29.9	121.5	15646
29.9	121.5	15646
-33.5	-70.7	15646
40.5	-74.2	15646
28.6	115.9	15647
55.9	37.7	15647
50.4	30.5	15648
23.7	90.4	15648
37.5	127.0	15649
55.0	50.1	15649
52.6	39.6	15649
37.5	127.0	15650
47.0	28.8	15651
29.9	121.5	15651
55.0	82.9	15651
55.7	37.6	15651
-11.3	-39.4	15652
56.9	37.4	15652
50.4	36.9	15653
55.7	37.6	15653
50.3	28.7	15653
50.6	36.6	15654
30.3	120.2	15654
48.9	2.3	15655
37.5	127.0	15656
55.7	37.6	15657
54.8	56.0	15657
28.6	115.9	15658
45.5	-73.6	15658
48.9	2.3	15658
56.4	37.5	15658
29.9	121.5	15659
50.0	36.3	15659
37.5	127.0	15659
50.5	30.5	15660
51.5	46.0	15660
54.8	56.0	15660
37.5	127.0	15660
37.5	127.0	15660
30.7	104.1	15661
29.9	121.5	15661
37.5	127.0	15661
37.5	127.0	15662
53.1	36.2	15662
39.1	-94.6	15663
48.5	35.0	15663
30.3	120.2	15663
37.5	127.0	15663
51.8	55.1	15663
55.8	49.2	15664
41.4	-75.7	15664
37.5	127.0	15665
37.5	127.0	15665
56.2	47.3	15666
52.4	4.7	15666
53.9	27.6	15667
37.5	127.0	15667
37.5	127.0	15667
47.0	28.8	15668
52.7	41.4	15668
25.0	121.5	15669
39.9	116.4	15669
-22.8	-43.2	15669
37.5	127.0	15670
30.7	104.1	15671
55.0	50.1	15671
45.5	-73.6	15671
29.9	121.5	15671
53.0	36.1	15671
30.3	120.2	15671
23.0	120.2	15671
40.7	-73.9	15672
56.2	47.3	15672
44.2	42.1	15672
37.5	127.0	15673
37.5	127.0	15674
58.6	49.7	15674
37.5	127.0	15674
20.2	85.8	15674
37.5	127.0	15675
56.9	60.6	15675
30.3	120.2	15675
30.3	120.2	15675
37.5	127.0	15675
37.5	127.0	15676
29.9	121.5	15676
54.7	20.5	15676
50.6	22.0	15677
37.5	127.0	15677
45.5	-73.6	15677
37.5	127.0	15677
41.3	19.8	15677
40.0	45.0	15677
29.9	121.5	15678
48.5	35.0	15679
50.4	30.5	15679
44.3	26.2	15679
48.5	35.0	15679
23.1	113.3	15680
14.3	121.6	15680
56.8	53.2	15680
48.5	32.3	15680
29.9	121.5	15683
46.3	48.0	15683
45.0	42.0	15683
56.1	47.3	15684
37.5	127.0	15684
25.0	121.5	15684
52.5	13.4	15684
56.2	47.3	15685
42.0	43.5	15685
56.9	60.6	15685
45.5	-73.6	15685
30.3	120.2	15685
28.6	115.9	15686
47.5	19.1	15686
25.1	117.0	15686
23.5	121.0	15688
37.5	127.0	15689
51.7	39.2	15689
55.2	61.4	15689
51.2	38.5	15689
37.5	127.0	15690
37.5	127.0	15690
50.3	28.7	15690
24.9	67.1	15690
36.7	117.0	15691
-3.3	-41.4	15691
56.2	47.3	15691
53.0	28.0	15691
-27.7	153.1	15691
29.9	121.5	15692
23.5	121.0	15692
28.6	115.9	15692
48.6	45.7	15693
36.7	117.0	15693
37.5	127.0	15693
42.4	25.6	15693
45.0	7.7	15694
55.7	38.0	15694
48.9	2.3	15695
37.5	127.0	15696
47.5	19.1	15697
45.0	39.0	15697
51.8	55.1	15697
55.8	49.2	15698
50.4	30.5	15698
41.4	-75.7	15698
56.4	41.3	15698
25.8	-80.2	15699
29.9	121.5	15699
45.5	-73.6	15699
13.0	77.6	15699
48.9	2.3	15699
35.8	127.1	15700
50.0	36.3	15701
32.5	119.9	15701
48.5	35.0	15701
56.2	47.3	15701
28.6	115.9	15701
60.0	30.7	15702
31.0	121.4	15702
51.7	55.4	15702
37.5	127.0	15703
30.3	120.2	15704
-33.9	151.2	15704
39.9	116.4	15704
37.5	127.0	15704
50.0	36.3	15704
24.8	121.0	15705
1.3	103.9	15705
59.6	33.5	15705
24.9	118.6	15705
53.2	50.1	15706
41.0	64.0	15706
45.5	-73.6	15706
55.2	59.7	15706
50.4	30.5	15707
50.4	30.5	15707
56.2	47.3	15707
56.2	47.3	15707
37.8	128.9	15707
59.9	30.3	15708
30.3	120.2	15708
25.0	121.5	15708
28.6	115.9	15708
55.0	73.4	15708
37.5	127.0	15708
23.8	90.4	15709
55.8	49.1	15709
28.6	115.9	15709
48.9	2.3	15709
37.8	-97.8	15709
55.4	43.8	15709
29.9	121.5	15710
41.4	-75.7	15710
56.1	47.3	15711
28.6	115.9	15711
43.9	125.3	15712
-39.8	-73.2	15712
51.7	55.4	15712
30.3	120.2	15713
39.9	116.4	15713
32.1	118.8	15713
37.5	127.0	15714
31.0	121.4	15714
51.7	36.2	15714
32.1	118.8	15715
36.2	-115.1	15715
47.5	19.1	15716
50.4	30.5	15716
55.2	61.4	15716
43.3	76.9	15717
49.8	6.2	15718
32.1	118.8	15718
37.8	-97.8	15718
56.4	41.3	15718
51.8	55.1	15718
47.0	28.8	15719
23.5	121.0	15719
39.7	-104.8	15719
23.5	121.0	15719
46.0	25.0	15719
28.6	115.9	15720
-39.8	-73.2	15720
23.0	113.1	15722
42.4	127.2	15722
52.5	13.4	15722
28.6	115.9	15722
29.9	121.5	15723
37.5	127.0	15723
50.1	14.4	15723
34.1	-118.3	15723
29.9	121.5	15723
46.0	25.0	15723
29.9	121.5	15723
57.0	41.0	15723
37.5	127.0	15725
25.0	121.5	15725
29.9	121.5	15725
56.9	35.9	15725
29.9	121.5	15725
28.6	115.9	15725
55.7	37.9	15725
48.0	37.8	15726
34.8	113.7	15726
49.6	25.6	15727
23.1	113.3	15727
55.7	37.6	15728
29.4	48.0	15729
32.1	118.8	15730
48.5	32.3	15731
37.8	-97.8	15731
29.9	121.5	15732
55.7	37.6	15732
29.9	121.5	15732
37.5	127.0	15733
53.3	34.4	15733
30.3	120.2	15733
57.0	24.1	15734
44.1	43.0	15734
28.6	115.9	15734
45.0	34.1	15734
55.7	37.6	15734
30.6	114.3	15734
60.0	30.7	15735
45.3	-73.9	15735
55.7	37.6	15735
19.7	-101.1	15736
50.0	36.3	15736
25.4	55.4	15737
49.6	25.6	15737
-33.5	-70.7	15737
55.8	49.2	15738
29.9	121.5	15738
48.1	1.3	15738
30.6	-90.9	15738
60.0	30.7	15739
50.6	36.6	15739
4.6	-74.1	15739
23.0	120.2	15740
36.8	-114.1	15741
50.6	26.2	15741
31.9	117.3	15741
48.9	2.3	15741
51.5	46.0	15741
22.6	88.4	15742
50.6	26.2	15742
51.3	9.5	15743
44.8	-93.2	15743
30.6	114.3	15743
53.9	27.6	15743
48.0	37.9	15744
48.5	32.3	15744
50.0	36.3	15744
10.0	8.0	15745
55.8	38.0	15745
-15.6	-56.1	15746
32.8	-96.8	15746
29.9	121.5	15746
34.7	113.5	15746
-34.6	-58.4	15747
54.2	45.2	15747
25.0	121.5	15747
-22.8	-43.2	15748
45.0	39.0	15748
18.0	105.0	15749
6.3	-75.6	15750
39.5	-0.4	15750
50.4	30.5	15751
57.0	23.8	15751
50.5	30.5	15752
32.1	118.8	15752
34.8	113.7	15753
23.1	113.3	15753
22.3	114.2	15753
51.5	46.0	15754
42.9	-78.9	15754
32.1	118.8	15755
49.4	32.1	15755
53.5	49.3	15755
55.0	73.4	15755
34.0	-117.9	15756
55.9	37.7	15756
57.0	24.1	15756
55.2	61.4	15756
-22.8	-43.2	15756
40.0	45.0	15757
23.5	121.0	15758
49.7	32.0	15758
56.4	41.3	15758
53.9	102.0	15759
48.7	44.5	15759
55.7	37.6	15760
36.1	103.8	15760
-22.8	-43.2	15760
34.8	113.7	15760
50.4	30.5	15761
29.9	121.5	15761
56.1	47.3	15761
58.6	49.7	15762
55.1	21.9	15762
37.5	121.4	15762
40.0	45.0	15762
56.4	41.3	15762
22.6	88.4	15762
29.9	121.5	15763
30.7	104.1	15764
23.1	113.3	15765
21.5	39.2	15765
25.0	121.5	15765
47.0	28.8	15766
51.5	-0.1	15767
51.8	55.1	15767
34.0	-117.9	15768
55.6	51.8	15768
25.0	121.3	15769
41.4	-75.7	15769
23.0	113.1	15769
40.2	44.5	15769
44.2	42.1	15769
51.6	46.1	15769
57.8	40.9	15770
41.3	19.8	15770
55.4	42.5	15770
-40.6	-73.1	15770
51.7	39.2	15771
55.8	37.6	15771
54.2	37.6	15772
31.0	121.4	15772
29.9	121.5	15772
30.6	114.3	15772
55.9	37.7	15772
55.5	37.7	15773
54.7	20.5	15773
25.0	121.5	15773
-23.5	-46.6	15773
